MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Lot.Shape,Land.Contour,Lot.Config,Land.Slope,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Roof.Style,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Garage.Type,Garage.Finish,Garage.Cars,Garage.Area,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Fence,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition,Condition,HasShed,HasAlley,Exterior,Garage.Age,Remod.Age,House.Age,Total.SF,Total.Floor.SF,Total.Porch.SF,Total.Bathrooms,Has.Basement,Has.Garage,Has.Porch,Has.Pool,Was.Completed
50,RL,4.0943445622221,9.709113657218,1.0986122886681098,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1.5Fin,5,7,Gable,None,0.0,1.3862943611198906,1.6094379124341003,PConc,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.705639094860003,816.0,1.3862943611198906,Y,SBrkr,6.771935555839602,6.257667587882639,0.0,7.2399325913204695,0.0,0.0,1.0,0.6931471805599453,3.0,0.6931471805599453,3,2.1972245773362196,2.1972245773362196,0.0,Attchd,1,1.0,300.0,1.3862943611198906,4.804021044733257,0.0,0.0,0.0,5.583496308781699,0.0,NoFence,0.0,4.0,2008.0,GroupedWD,Normal,Norm,False,False,MetalSd,3.9889840465642745,53.0,3.9889840465642745,7.700747794511798,7.2399325913204695,5.583496308781699,1.5,1,1,1,0,1
80,RL,4.143134726391533,8.948066103458935,0.6931471805599453,1.3862943611198906,Inside,1.0986122886681098,Edwards,1Fam,SLvl,4,6,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.791759469228055,1.3862943611198906,1.3862943611198906,Unf,0.0,Unf,0.0,6.0330862217988015,416.0,1.6094379124341003,Y,FuseA,7.094234845924755,0.0,0.0,7.094234845924755,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,0.0,Basment,1,1.0,312.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,11.0,2008.0,GroupedWD,Abnorml,Norm,False,False,Wd Sdng,4.007333185232471,54.0,4.007333185232471,7.390798521735676,7.094234845924755,0.0,1.0,1,1,0,0,1
30,RL,4.219507705176107,8.545391845774915,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1.5Fin,4,7,Gable,None,0.0,1.3862943611198906,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,0.6931471805599453,ALQ,5.41610040220442,Unf,0.0,6.587550014824796,949.0,1.3862943611198906,Y,SBrkr,6.856461984594587,5.840641657373398,0.0,7.164720378771857,0.0,0.0,1.0,0.6931471805599453,3.0,0.6931471805599453,4,1.9459101490553132,2.1972245773362196,0.0,Detchd,1,1.0,205.0,0.6931471805599453,0.0,0.0,5.214935757608986,0.0,0.0,0.0,NoFence,0.0,6.0,2008.0,GroupedWD,Normal,Norm,False,False,Wd Sdng,4.454347296253507,0.0,4.454347296253507,7.715123603632105,7.164720378771857,5.214935757608986,1.5,1,1,1,0,1
30,RL,4.219507705176107,8.63141433550626,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1Story,5,6,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,Rec,6.150602768446279,Unf,0.0,5.983936280687191,864.0,1.3862943611198906,N,FuseA,6.762729506931879,0.0,0.0,6.762729506931879,0.6931471805599453,0.0,1.0,0.0,2.0,0.6931471805599453,3,1.791759469228055,2.1972245773362196,0.0,NoGarage,0,0.0,0.0,1.3862943611198906,0.0,0.0,4.574710978503383,0.0,0.0,0.0,NoFence,0.0,4.0,2008.0,GroupedWD,Normal,Norm,False,False,Stucco,3.367295829986474,58.0,4.430816798843313,7.455298485683291,6.762729506931879,4.574710978503383,2.0,1,0,1,0,1
30,RL,3.828641396489095,9.017847259860732,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1Story,3,3,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,BLQ,3.7376696182833684,Unf,0.0,6.714170529909472,864.0,1.3862943611198906,N,FuseF,6.762729506931879,0.0,0.0,6.762729506931879,0.6931471805599453,0.0,1.0,0.0,2.0,0.6931471805599453,3,1.791759469228055,2.1972245773362196,0.0,NoGarage,0,0.0,0.0,0.6931471805599453,0.0,0.0,4.61512051684126,0.0,0.0,0.0,NoFence,0.0,9.0,2008.0,GroupedWD,Normal,Norm,False,True,Stucco,3.367295829986474,58.0,4.553876891600541,7.455298485683291,6.762729506931879,4.61512051684126,2.0,1,0,1,0,1
190,RL,4.02535169073515,8.646113971483077,0.6931471805599453,1.3862943611198906,Inside,1.3862943611198906,SWISU,2fmCon,2Story,5,6,Gable,None,0.0,1.3862943611198906,1.0986122886681098,PConc,1.3862943611198906,1.0986122886681098,0.6931471805599453,Rec,5.351858133476067,Unf,0.0,6.3473892096560105,780.0,1.791759469228055,N,SBrkr,6.842683282238422,6.660575149839686,0.0,7.448333860897476,0.6931471805599453,0.0,2.0,0.0,6.0,0.6931471805599453,2,2.302585092994046,2.1972245773362196,0.0,NoGarage,0,0.0,0.0,0.6931471805599453,0.0,5.220355825078324,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2008.0,GroupedWD,Normal,Norm,False,True,VinylSd,3.367295829986474,8.0,4.574710978503383,7.822845290279774,7.448333860897476,5.220355825078324,3.0,1,0,1,0,1
70,RH,4.23410650459726,9.405578154036684,1.0986122886681098,1.6094379124341003,Inside,1.3862943611198906,SWISU,1Fam,2Story,6,8,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,BLQ,5.056245805348308,Unf,0.0,6.248042874508429,672.0,1.3862943611198906,N,SBrkr,6.698268054115413,6.511745329644728,0.0,7.301822342137932,0.0,0.0,2.0,0.0,4.0,0.6931471805599453,2,2.0794415416798357,2.1972245773362196,0.0,Detchd,1,1.0,400.0,1.0986122886681098,0.0,0.0,5.541263545158426,0.0,0.0,0.0,NoFence,0.0,3.0,2008.0,GroupedWD,Normal,Norm,False,False,Wd Sdng,4.31748811353631,58.0,4.430816798843313,7.675546002537848,7.301822342137932,5.541263545158426,2.0,1,1,1,0,1
Other,RL,4.110873864173311,9.036106025364846,0.6931471805599453,1.3862943611198906,Inside,1.0986122886681098,SWISU,1Fam,2.5Fin,5,8,Gable,None,0.0,1.3862943611198906,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,0.6931471805599453,LwQ,5.937536205082426,Unf,0.0,5.8377304471659395,720.0,1.791759469228055,Y,SBrkr,6.959398512133975,6.580639137284949,6.042632833682381,7.693025748417888,0.0,0.0,2.0,0.6931471805599453,4.0,0.6931471805599453,4,2.1972245773362196,2.1972245773362196,0.6931471805599453,Detchd,1,1.0,240.0,1.3862943611198906,5.572154032177765,3.2188758248682006,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2008.0,GroupedWD,Normal,Norm,False,False,Wd Sdng,4.248495242049359,11.0,4.248495242049359,7.976938756959434,7.480428306074208,3.2188758248682006,2.5,1,1,1,0,1
50,RL,4.110873864173311,9.036106025364846,0.6931471805599453,1.3862943611198906,Inside,1.3862943611198906,SWISU,1Fam,1.5Fin,6,5,Gable,None,0.0,1.3862943611198906,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,0.6931471805599453,Rec,6.049733455231958,Unf,0.0,6.63200177739563,1181.0,1.0986122886681098,Y,SBrkr,7.237778191923443,5.720311776607412,0.0,7.43543801981455,0.0,0.0,2.0,0.0,4.0,0.6931471805599453,3,2.0794415416798357,2.1972245773362196,0.6931471805599453,Detchd,1,2.0,576.0,1.3862943611198906,5.8377304471659395,0.0,4.859812404361672,0.0,0.0,0.0,NoFence,0.0,6.0,2008.0,GroupedWD,Normal,Norm,False,False,MetalSd,4.430816798843313,58.0,4.430816798843313,7.964155718840937,7.43543801981455,4.859812404361672,2.0,1,1,1,0,1
30,RL,4.110873864173311,8.89439598980643,0.6931471805599453,1.6094379124341003,Corner,1.3862943611198906,SWISU,1Fam,1Story,7,8,Gable,BrkFace,5.1647859739235145,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,7.113956109566034,1228.0,1.791759469228055,Y,SBrkr,7.261927092702751,0.0,0.0,7.261927092702751,0.0,0.0,2.0,0.0,2.0,0.6931471805599453,3,2.0794415416798357,2.1972245773362196,0.6931471805599453,Attchd,1,1.0,312.0,1.3862943611198906,0.0,0.0,4.51085950651685,0.0,0.0,0.0,NoFence,0.0,4.0,2008.0,GroupedWD,Normal,Norm,False,False,WdShing,4.477336814478207,58.0,4.477336814478207,7.88344635413774,7.261927092702751,4.51085950651685,2.0,1,1,1,0,1
70,RH,4.02535169073515,9.050875597325156,0.6931471805599453,1.3862943611198906,Inside,1.3862943611198906,SWISU,1Fam,2Story,5,6,Gable,None,0.0,1.3862943611198906,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,1.3862943611198906,Unf,0.0,Unf,0.0,6.846943139585379,940.0,1.3862943611198906,N,FuseA,6.932447891572509,6.846943139585379,0.0,7.583247524303362,0.0,0.0,1.0,0.6931471805599453,4.0,0.6931471805599453,3,2.0794415416798357,2.1972245773362196,0.0,NoGarage,0,0.0,0.0,0.6931471805599453,0.0,5.262690188904886,0.0,0.0,0.0,0.0,NoFence,0.0,11.0,2008.0,GroupedWD,Abnorml,Norm,False,False,MetalSd,3.367295829986474,58.0,4.584967478670572,7.974188669286011,7.583247524303362,5.262690188904886,1.5,1,0,1,0,1
70,RL,3.9512437185814275,9.194515821629212,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,SWISU,1Fam,2Story,5,6,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.0986122886681098,0.6931471805599453,Unf,0.0,Unf,0.0,6.418364935936212,612.0,1.791759469228055,Y,SBrkr,6.898714534329988,7.385230923066573,0.0,7.86403565907245,0.0,0.0,3.0,0.6931471805599453,4.0,0.6931471805599453,3,2.1972245773362196,2.1972245773362196,0.0,BuiltIn,2,2.0,621.0,1.3862943611198906,5.214935757608986,0.0,5.71042701737487,0.0,0.0,0.0,NoFence,0.0,5.0,2008.0,GroupedWD,Normal,Roads,False,False,MetalSd,2.3978952727983707,10.0,4.477336814478207,8.075271546297458,7.86403565907245,5.71042701737487,3.5,1,1,1,0,1
90,RL,4.174387269895637,8.962519832949532,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,SWISU,Duplex,2.5Unf,6,7,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,ALQ,5.641907070938114,Rec,6.522092798170152,0.0,960.0,1.791759469228055,Y,SBrkr,6.8679744089702925,6.8679744089702925,0.0,7.560601162768557,1.0986122886681098,0.0,2.0,1.0986122886681098,4.0,1.0986122886681098,3,2.3978952727983707,2.1972245773362196,1.0986122886681098,Detchd,1,2.0,480.0,1.3862943611198906,5.517452896464707,0.0,4.804021044733257,0.0,0.0,0.0,NoFence,0.0,7.0,2008.0,GroupedWD,Abnorml,Norm,False,False,Stucco,4.3694478524670215,58.0,4.3694478524670215,7.9658927350845286,7.560601162768557,4.804021044733257,5.0,1,1,1,0,1
70,RL,4.204692619390966,9.101640955052842,0.6931471805599453,1.3862943611198906,Inside,1.3862943611198906,Crawfor,1Fam,2Story,6,6,Other,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,BLQ,5.940171252720432,Unf,0.0,5.583496308781699,644.0,1.791759469228055,Y,SBrkr,6.511745329644728,6.4692503167957724,0.0,7.183111701743281,0.6931471805599453,0.0,1.0,0.0,2.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,0.6931471805599453,Detchd,1,1.0,369.0,1.0986122886681098,0.0,0.0,0.0,0.0,5.262690188904886,0.0,MnPrv,0.0,7.0,2008.0,GroupedWD,Normal,Norm,False,False,Wd Sdng,2.0794415416798357,58.0,4.418840607796598,7.581209826196346,7.183111701743281,5.262690188904886,2.0,1,1,1,0,1
70,RL,4.382026634673881,9.352447388601012,1.0986122886681098,1.3862943611198906,Inside,1.0986122886681098,Crawfor,1Fam,2.5Fin,6,7,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.791759469228055,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.3784261836515865,588.0,1.0986122886681098,Y,SBrkr,7.261225091971921,6.618738983517219,5.953243334287785,7.846198815497425,0.0,0.0,2.0,0.0,3.0,0.6931471805599453,3,2.4849066497880004,2.0794415416798357,0.6931471805599453,Detchd,3,2.0,672.0,1.3862943611198906,6.068425588244111,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,9.0,2008.0,GroupedWD,Normal,Norm,False,False,MetalSd,2.772588722239781,14.0,4.465908118654584,8.053251153549096,7.683403681053826,0.0,2.0,1,1,0,0,1
70,RL,4.1588830833596715,9.653550746326605,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Crawfor,1Fam,2Story,6,7,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.6094379124341003,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.734591659972948,840.0,1.791759469228055,Y,SBrkr,6.734591659972948,6.734591659972948,0.0,7.427144133408616,0.0,0.0,2.0,0.0,4.0,0.6931471805599453,3,2.1972245773362196,2.1972245773362196,0.0,Attchd,1,1.0,308.0,1.3862943611198906,0.0,0.0,5.081404364984463,0.0,0.0,0.0,NoFence,0.0,3.0,2008.0,GroupedWD,Normal,Norm,False,False,Wd Sdng,3.8918202981106265,32.0,4.543294782270004,7.83241092718792,7.427144133408616,5.081404364984463,2.0,1,1,1,0,1
50,RL,4.1588830833596715,9.652780082875708,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Crawfor,1Fam,1.5Fin,6,6,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.6094379124341003,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.517671272912275,676.0,1.791759469228055,Y,SBrkr,6.517671272912275,6.3784261836515865,0.0,7.142827401161621,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,0.0,Detchd,1,2.0,400.0,1.3862943611198906,6.052089168924417,0.0,0.0,0.0,0.0,0.0,NoFence,5.993961427306569,1.0,2008.0,GroupedWD,Normal,Norm,True,False,Wd Sdng,2.70805020110221,13.0,4.553876891600541,7.57095858316901,7.142827401161621,0.0,1.0,1,1,0,0,1
30,RL,3.970291913552122,8.747193183526933,0.6931471805599453,1.3862943611198906,Inside,1.3862943611198906,SWISU,1Fam,1Story,6,5,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.6094379124341003,1.3862943611198906,1.0986122886681098,Rec,5.953243334287785,Unf,0.0,5.953243334287785,768.0,1.3862943611198906,N,SBrkr,6.673297967767654,0.0,0.0,6.673297967767654,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,3,1.6094379124341003,2.1972245773362196,0.0,Detchd,1,1.0,160.0,1.3862943611198906,0.0,4.955827057601261,0.0,0.0,0.0,0.0,NoFence,0.0,4.0,2008.0,GroupedWD,Normal,Norm,False,False,Wd Sdng,4.430816798843313,58.0,4.3694478524670215,7.351799869057777,6.673297967767654,4.955827057601261,1.0,1,1,1,0,1
70,RL,4.007333185232471,8.937218450855731,0.6931471805599453,1.6094379124341003,Corner,1.3862943611198906,Crawfor,1Fam,2Story,8,9,Gable,None,0.0,1.6094379124341003,1.6094379124341003,PConc,1.0986122886681098,1.3862943611198906,0.6931471805599453,ALQ,6.008813185442595,Unf,0.0,5.973809611869261,798.0,1.791759469228055,Y,SBrkr,6.683360945766275,6.5722825426940075,0.0,7.321849713788356,0.6931471805599453,0.0,2.0,0.0,3.0,0.6931471805599453,4,2.0794415416798357,2.1972245773362196,0.6931471805599453,Detchd,1,1.0,180.0,1.0986122886681098,4.454347296253507,2.833213344056216,3.7376696182833684,0.0,0.0,0.0,GdPrv,0.0,6.0,2008.0,GroupedWD,Normal,Norm,False,False,Stucco,4.430816798843313,11.0,4.430816798843313,7.745435610274381,7.321849713788356,4.060443010546419,3.0,1,1,1,0,1
50,RL,3.9512437185814275,9.257319373170178,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,SWISU,1Fam,1.5Fin,6,5,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.970730078143525,1064.0,1.791759469228055,Y,FuseA,7.062191632286556,0.0,6.161207321695077,7.402451520818244,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,3,1.9459101490553132,1.3862943611198906,0.0,Detchd,1,1.0,240.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2008.0,GroupedWD,Normal,Norm,False,False,MetalSd,4.290459441148391,58.0,4.290459441148391,7.902487437162855,7.062191632286556,0.0,1.0,1,1,0,0,1
70,RL,4.23410650459726,9.174816815907135,1.0986122886681098,1.0986122886681098,Corner,1.3862943611198906,Crawfor,1Fam,2Story,6,3,Hip,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.665683717782408,784.0,1.3862943611198906,Y,SBrkr,6.709304340258298,6.665683717782408,0.0,7.38025578842646,0.0,0.0,1.0,0.0,4.0,0.6931471805599453,3,2.0794415416798357,2.1972245773362196,0.6931471805599453,Attchd,1,2.0,599.0,1.3862943611198906,0.0,5.384495062789089,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2008.0,GroupedWD,Normal,Norm,False,False,Wd Sdng,3.367295829986474,58.0,4.454347296253507,7.778211474512493,7.38025578842646,5.384495062789089,1.0,1,1,1,0,1
70,RL,4.110873864173311,8.881975184248867,0.6931471805599453,1.0986122886681098,Inside,1.0986122886681098,Crawfor,1Fam,2Story,7,6,Gable,None,0.0,1.3862943611198906,1.0986122886681098,BrkTil,1.6094379124341003,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.655440350367647,776.0,1.3862943611198906,Y,SBrkr,6.747586526829315,6.480044561926653,0.0,7.315218389752975,0.0,0.0,1.0,0.6931471805599453,3.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,0.6931471805599453,Attchd,2,1.0,270.0,1.0986122886681098,0.0,0.0,4.727387818712341,0.0,0.0,0.0,MnPrv,0.0,2.0,2008.0,GroupedWD,Normal,Norm,False,False,Stucco,4.356708826689592,8.0,4.356708826689592,7.731492029245684,7.315218389752975,4.727387818712341,1.5,1,1,1,0,1
70,RL,4.31748811353631,9.391744841707654,1.0986122886681098,1.0986122886681098,Inside,1.0986122886681098,Crawfor,1Fam,2Story,6,7,Hip,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,LwQ,5.7899601708972535,Unf,0.0,5.966146739123692,715.0,1.0986122886681098,Y,FuseA,6.745236349484363,6.699500340161678,0.0,7.415175109613295,0.0,0.0,1.0,0.6931471805599453,3.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,0.6931471805599453,Detchd,1,1.0,240.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,8.0,2008.0,GroupedWD,Normal,Norm,False,False,Stucco,4.248495242049359,13.0,4.31748811353631,7.773173680482536,7.415175109613295,0.0,1.5,1,1,0,0,1
50,RL,4.23410650459726,9.367429587218957,1.0986122886681098,1.0986122886681098,Inside,1.0986122886681098,Crawfor,1Fam,1.5Fin,5,6,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,BLQ,6.408528791059498,Unf,0.0,5.820082930352362,942.0,1.791759469228055,Y,SBrkr,7.143617602704121,6.513230110912307,0.0,7.569927655242652,0.0,0.0,2.0,0.0,4.0,0.6931471805599453,4,2.0794415416798357,1.9459101490553132,0.6931471805599453,Detchd,1,1.0,240.0,1.3862943611198906,0.0,3.713572066704308,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2008.0,GroupedWD,Normal,Norm,False,True,WdShing,4.276666119016055,13.0,4.276666119016055,7.9658927350845286,7.569927655242652,3.713572066704308,2.0,1,1,1,0,1
50,RL,4.23410650459726,9.13356731317027,1.0986122886681098,1.0986122886681098,Inside,1.3862943611198906,Crawfor,1Fam,1.5Fin,5,4,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.785587645007929,884.0,1.3862943611198906,Y,FuseF,6.838405200847344,6.093569770045136,0.0,7.226209010100671,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,0.0,Detchd,1,1.0,225.0,1.3862943611198906,4.174387269895637,0.0,0.0,0.0,4.61512051684126,0.0,NoFence,0.0,3.0,2008.0,GroupedWD,Normal,Roads,False,True,Wd Sdng,4.2626798770413155,58.0,4.2626798770413155,7.7226775164680035,7.226209010100671,4.61512051684126,1.0,1,1,1,0,1
20,RL,4.382026634673881,8.962135390066601,1.0986122886681098,1.6094379124341003,Corner,1.3862943611198906,Crawfor,1Fam,1Story,6,5,Hip,BrkFace,4.48863636973214,1.3862943611198906,1.0986122886681098,PConc,1.3862943611198906,1.3862943611198906,0.6931471805599453,Rec,6.2166061010848646,Unf,0.0,6.3835066348840055,1091.0,1.0986122886681098,N,FuseA,6.9957661563048505,0.0,0.0,6.9957661563048505,0.0,0.6931471805599453,1.0,0.0,2.0,0.6931471805599453,3,1.791759469228055,2.1972245773362196,0.6931471805599453,Attchd,3,1.0,344.0,1.3862943611198906,4.204692619390966,4.663439094112067,0.0,0.0,5.402677381872279,0.0,MnPrv,0.0,5.0,2008.0,GroupedWD,Normal,Roads,False,False,WdShing,4.060443010546419,57.0,4.060443010546419,7.688455356549944,6.9957661563048505,5.7899601708972535,1.5,1,1,1,0,1
70,RL,4.61512051684126,9.176886995716963,1.0986122886681098,1.0986122886681098,Inside,1.0986122886681098,Crawfor,1Fam,2Story,8,6,Gable,Stone,3.713572066704308,1.3862943611198906,1.3862943611198906,PConc,1.3862943611198906,1.0986122886681098,0.6931471805599453,LwQ,5.351858133476067,Unf,0.0,5.988961416889864,608.0,1.3862943611198906,Y,SBrkr,6.891625897052253,6.792344427470809,0.0,7.535830462798367,0.0,0.0,1.0,0.6931471805599453,4.0,0.6931471805599453,3,2.302585092994046,2.1972245773362196,1.0986122886681098,Detchd,3,2.0,786.0,1.3862943611198906,0.0,0.0,5.337538079701318,0.0,0.0,0.0,NoFence,0.0,6.0,2008.0,GroupedWD,Alloca,Norm,False,False,BrkFace,4.30406509320417,58.0,4.30406509320417,7.8168199657645525,7.535830462798367,5.337538079701318,1.5,1,1,1,0,1
50,RL,4.23410650459726,9.55400099583723,1.0986122886681098,1.6094379124341003,Inside,1.0986122886681098,Crawfor,1Fam,1.5Fin,8,9,Gable,BrkFace,6.450470422144176,1.3862943611198906,1.6094379124341003,CBlock,1.3862943611198906,1.3862943611198906,1.0986122886681098,Rec,5.262690188904886,Unf,0.0,6.285998094508865,728.0,1.791759469228055,Y,SBrkr,7.585281078639126,7.299797366758161,0.0,8.145549631783584,0.0,0.0,3.0,0.6931471805599453,4.0,0.6931471805599453,4,2.4849066497880004,2.1972245773362196,1.0986122886681098,BuiltIn,1,3.0,1014.0,1.3862943611198906,5.752572638825633,2.5649493574615367,0.0,0.0,0.0,0.0,GdWo,0.0,5.0,2008.0,GroupedWD,Normal,Norm,False,False,Stucco,3.295836866004329,11.0,4.30406509320417,8.337109129562474,8.145549631783584,2.5649493574615367,3.5,1,1,1,0,1
50,RL,4.23410650459726,9.658928824466434,1.0986122886681098,1.6094379124341003,Corner,1.3862943611198906,Crawfor,1Fam,1.5Fin,7,9,Gable,BrkFace,5.746203190540153,1.6094379124341003,1.6094379124341003,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,BLQ,5.834810737062605,Unf,0.0,6.126869184114185,798.0,1.791759469228055,Y,SBrkr,7.037027614686276,6.706862336602747,0.0,7.578145472419466,0.0,0.6931471805599453,1.0,0.6931471805599453,3.0,0.6931471805599453,4,2.1972245773362196,2.1972245773362196,1.0986122886681098,Attchd,1,2.0,431.0,1.3862943611198906,0.0,4.787491742782046,5.017279836814924,0.0,0.0,0.0,NoFence,0.0,5.0,2008.0,GroupedWD,Normal,Norm,False,False,VinylSd,4.248495242049359,2.0,4.248495242049359,7.920446505142607,7.578145472419466,5.598421958998375,2.0,1,1,1,0,1
50,RL,4.2626798770413155,9.424887076064874,0.6931471805599453,1.3862943611198906,Inside,1.3862943611198906,Crawfor,1Fam,1.5Fin,7,9,Gable,None,0.0,1.3862943611198906,1.6094379124341003,CBlock,1.3862943611198906,1.6094379124341003,0.6931471805599453,GLQ,6.077642243349034,Unf,0.0,5.986452005284438,832.0,1.791759469228055,Y,SBrkr,7.105786129481271,6.8501261661455,0.0,7.6787889981991535,0.6931471805599453,0.0,2.0,0.6931471805599453,3.0,0.6931471805599453,4,2.1972245773362196,2.1972245773362196,1.0986122886681098,Attchd,3,2.0,506.0,1.3862943611198906,0.0,4.574710978503383,0.0,0.0,0.0,0.0,NoFence,0.0,4.0,2008.0,GroupedWD,Normal,Norm,False,False,VinylSd,2.70805020110221,8.0,4.07753744390572,8.004365564979574,7.6787889981991535,4.574710978503383,3.5,1,1,1,0,1
20,RL,4.04305126783455,10.168693928222725,1.0986122886681098,1.6094379124341003,CulDSac,1.3862943611198906,Crawfor,1Fam,1Story,5,5,Gable,None,0.0,1.3862943611198906,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,0.6931471805599453,Rec,7.018401799069201,Unf,0.0,6.663132695990803,1898.0,1.791759469228055,Y,FuseA,7.549082710812286,0.0,0.0,7.549082710812286,0.0,0.0,2.0,0.6931471805599453,3.0,0.6931471805599453,3,2.0794415416798357,2.1972245773362196,1.0986122886681098,Attchd,1,2.0,484.0,1.3862943611198906,0.0,3.9512437185814275,5.41610040220442,0.0,0.0,0.0,MnPrv,0.0,4.0,2008.0,GroupedWD,Normal,Norm,False,False,BrkFace,3.970291913552122,52.0,3.970291913552122,8.241966560231802,7.549082710812286,5.62040086571715,2.5,1,1,1,0,1
